framework,scale,num_requests,total_output_tokens,duration_s,req_per_s,tok_per_s,avg_e2e_s,p50_e2e_s,p90_e2e_s
sglang.cpp,1.0,128.0,18229.0,5.265557466074824,24.30891711365497,3461.9316411313785,2.0002761008945527,2.2312167920172215,3.1874518990516663
mini-sglang,1.0,128.0,18229.0,4.653221534565091,27.507824213652746,3917.5009968021554,1.576444821737823,1.7153478376567364,2.6056971568614244
