framework,scale,num_requests,total_output_tokens,duration_s,req_per_s,tok_per_s,avg_e2e_s,p50_e2e_s,p90_e2e_s
sglang.cpp,1.0,128.0,18229.0,4.8256132416427135,26.52512615296679,3777.550973768997,1.8717758575076004,1.9786800127476454,3.033998129889369
mini-sglang,1.0,128.0,18229.0,4.574874326586723,27.978910645945493,3984.590329413597,1.6153701402217848,1.6937168426811695,2.714142484590411
