framework,scale,num_requests,total_output_tokens,duration_s,req_per_s,tok_per_s,avg_e2e_s,p50_e2e_s,p90_e2e_s
sglang.cpp,1.0,128.0,18229.0,5.310852902010083,24.10159015165978,3432.405366207861,2.147801360450103,2.3554805368185043,3.2506572604179382
mini-sglang,1.0,128.0,18229.0,4.667036106809974,27.426400197167307,3905.905071829397,1.5882304729020689,1.7275815065950155,2.6134170964360237
