framework,scale,num_requests,total_output_tokens,duration_s,req_per_s,tok_per_s,avg_e2e_s,p50_e2e_s,p90_e2e_s
sglang.cpp,1.0,128.0,18229.0,5.12496592849493,24.97577579751643,3556.9016954134922,1.9125936109485338,2.0874110963195562,3.0851971190422773
mini-sglang,1.0,128.0,18229.0,4.659263839945197,27.472151051550142,3912.4206368649025,1.575856683877646,1.7182165943086147,2.6139189153909683
