framework,scale,num_requests,total_output_tokens,duration_s,req_per_s,tok_per_s,avg_e2e_s,p50_e2e_s,p90_e2e_s
sglang.cpp,0.4,256.0,35174.0,8.129314305260777,31.490970872455136,4326.8101932333475,3.80381011999998,4.00043966434896,5.836691491305828
sglang.cpp,0.8,256.0,35174.0,8.38405098579824,30.53416545696572,4195.346624153563,2.9370347951044096,3.249677311629057,4.330087881535292
sglang.cpp,1.0,256.0,35174.0,8.53534061089158,29.992944824407996,4120.98375489737,2.503940847949707,2.7942438423633575,3.811508083716035
mini-sglang,0.4,256.0,35174.0,8.1297642365098,31.489228045548305,4326.570731539516,3.712806306160928,3.974282279610634,5.769786173477769
mini-sglang,0.8,256.0,35174.0,8.337021447718143,30.706410149642547,4219.012775795027,2.822070379203069,3.106643920764327,4.20647331699729
mini-sglang,1.0,256.0,35174.0,8.52835388109088,30.01751610795664,4124.359810864324,2.406821057687921,2.63055956363678,3.530874375253916
