PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
30743,30863,0,8064,8049,1510972.6,1608134.5,5935,4133764,1095797.5,3552.3,3360.5,2889,53092,1748.9,1506607.2,1607798.0,72,4121870,1094141.0,3619.5,3360.0,1599,9088,1443.3,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
30743,30863,0,5376,5363,1501443.9,1598733.5,6240,4149624,1103703.8,3580.9,3354.0,2879,82477,2293.7,1497501.3,1607685.0,235,4139344,1101759.3,3988.7,3904.0,1888,7712,1277.4,cudaLaunchKernel,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::index_copy_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIterator &, long, long, long)::[lambda(int) (instance 1)]>(long, T3)"
30743,30863,0,2688,2686,1489734.9,1661501.0,8334,3866054,1024741.6,3621.2,3397.0,3008,51179,2070.8,1481523.4,1653637.0,415,3838349,1021688.6,5693.7,4448.0,1568,47647,5467.7,cudaLaunchKernel,"void flashinfer::activation::act_and_mul_kernel<__nv_bfloat16, &sglang::d_silu>(T1 *, const T1 *, int)"
30743,30863,0,10848,10836,1468558.2,1581488.0,5903,4142883,1064273.9,3309.4,3142.0,2677,64506,1535.7,1462475.5,1577723.5,105,4130672,1062610.3,4393.2,3200.0,1568,16896,2945.0,cudaLaunchKernel,"void flashinfer::norm::RMSNormKernel<(unsigned int)8, __nv_bfloat16>(T2 *, T2 *, T2 *, unsigned int, float, float)"
30743,30863,0,5376,5368,1466394.5,1602299.5,5722,4000110,1018390.1,3544.9,3310.5,2863,77312,2369.7,1463007.8,1597311.0,179,3992759,1017267.9,2020.6,1951.0,960,8256,586.2,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::BFloat16>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
30743,30863,0,2880,2871,1465067.5,1532659.0,5676,4149315,1113663.3,3888.2,3662.0,3259,47892,1688.8,1463717.3,1531313.0,25,4142972,1112340.0,2041.5,1952.0,1023,2848,430.0,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
30743,30863,0,2688,2680,1377538.2,1536692.5,11861,3589678,971745.3,4072.7,3852.0,3265,50507,2076.6,1314548.7,1467504.5,28,3471719,945214.0,62843.2,72862.0,7264,132285,33522.1,cudaLaunchKernel,"void flashinfer::BatchPrefillWithPagedKVCacheKernel<(flashinfer::MaskMode)1, (flashinfer::PosEncodingMode)0, (unsigned int)2, (unsigned int)8, (unsigned int)2, (unsigned int)4, (unsigned int)1, float, flashinfer::ComposedAttention<flashinfer::BatchPrefillPagedParams<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, int>, (unsigned int)2>>(flashinfer::uint_fastdiv, T9::ParamsT)"
30743,30863,0,252,252,1123901.1,1442622.0,83269,1615424,488289.4,3245.5,3178.5,2746,7751,474.4,1057822.7,1373308.0,165,1526306,488355.8,62832.9,77966.5,41087,87518,19221.7,cudaLaunchKernel,ampere_bf16_s1688gemm_bf16_128x64_sliced1x2_ldg8_f2f_tn
30743,30863,0,812,809,833016.1,543127.0,56561,4004363,835561.6,3501.5,3301.0,2804,16281,965.7,776744.3,488468.0,305,3852269,825202.9,55652.7,52127.0,51583,149661,17659.3,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_tn
30743,30863,0,924,923,685443.3,546349.0,20727,1679003,552058.2,3513.9,3391.5,2838,20662,772.4,651975.5,521201.0,292,1612901,547751.0,30674.5,26912.0,16287,63583,10427.4,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn
30743,30863,0,588,586,654536.5,400756.0,15195,1901005,681348.2,3584.1,3365.0,2930,36503,1739.6,650036.3,398679.5,8496,1893624,680919.8,3134.8,2752.0,1440,5536,892.4,cudaLaunchKernel,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)"
30743,30863,0,840,837,544529.1,360398.5,18318,1727238,538603.0,3637.5,3460.5,2980,38257,1451.3,522918.5,341097.0,642,1700357,534216.9,19844.0,19744.0,7039,33343,6767.1,cudaLaunchKernel,"void flashinfer::PersistentVariableLengthMergeStatesKernel<(unsigned int)8, (unsigned int)16, (unsigned int)8, (unsigned int)4, __nv_bfloat16, __nv_bfloat16, int>(T5 *, float *, T7 *, T6 *, float *, unsigned int, unsigned int *, unsigned int)"
30743,30863,0,5,5,528467.6,6786.0,6369,2615993,1166962.2,5031.6,4904.0,4631,5546,400.6,522636.0,635.0,472,2610562,1167186.1,800.0,800.0,768,864,39.2,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
30743,30863,0,364,364,279475.4,211334.5,33047,940033,235800.4,3246.9,3185.0,2667,5904,371.4,249429.4,180105.5,639,909020,234770.3,26799.1,27967.5,22207,30624,2396.6,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x4_tn_align8>(T1::Params)
30743,30863,0,137,124,187456.0,8173.0,6368,11091725,1337080.9,6475.5,6074.0,3917,60647,5434.7,198312.7,723.5,9,11078407,1404035.7,1530.4,1632.0,1024,3552,326.2,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
30743,30863,0,20,15,138442.9,8433.5,6975,2537349,564883.7,10006.1,6035.0,4866,81610,16879.3,168902.8,442.0,38,2527107,652377.6,1872.0,2000.0,1152,2400,387.9,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
30743,30863,0,28,28,28455.7,28806.5,18720,29496,1948.5,3214.1,3174.0,2903,4011,215.6,11227.0,11697.0,950,12294,2058.1,14014.6,14031.5,13440,15168,334.6,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x64_32x6_tn_align8>(T1::Params)
30743,30863,0,168,165,25202.2,25936.0,21258,57935,3322.1,3783.2,3305.0,2833,42183,3329.8,3710.8,4172.0,378,6858,2320.2,17855.4,16832.0,16415,24639,2206.2,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x4_tn
30743,30863,0,252,249,23298.9,21237.0,14483,38323,7519.1,3342.2,3252.0,2742,14325,802.3,6121.2,2869.0,236,14144,5325.1,13925.6,14048.0,10368,21056,3138.3,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn
30743,30863,0,84,82,20874.6,19166.5,16476,31130,4039.5,3892.3,3486.0,2994,29323,2905.5,2407.9,1236.5,821,5657,1825.4,14761.2,14383.5,11935,20703,2308.7,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(T1::Params)
30743,30863,0,96,94,7656.8,7524.5,6534,13645,960.1,4901.1,4591.5,4036,13547,1180.3,847.0,840.5,375,1200,156.5,1940.3,1872.0,1216,2976,423.2,cudaLaunchKernel,"void at::native::vectorized_gather_kernel<(int)16, long>(char *, char *, T2 *, int, long, long, long, long, bool)"
