framework,scale,num_requests,total_output_tokens,duration_s,req_per_s,tok_per_s,avg_e2e_s,p50_e2e_s,p90_e2e_s
sglang.cpp,1.0,128.0,18229.0,4.89451870881021,26.151703081571227,3724.3702771403273,1.833090138505213,1.9766864515841007,2.9736146312206984
mini-sglang,1.0,128.0,18229.0,4.652285231277347,27.513360345890895,3918.2894198847275,1.5738877988915192,1.7131001651287079,2.603542633354664
