framework,scale,num_requests,total_output_tokens,duration_s,req_per_s,tok_per_s,avg_e2e_s,p50_e2e_s,p90_e2e_s
sglang.cpp,0.4,256.0,35174.0,8.207288729026914,31.191786770532236,4285.7027651043,3.8666740577609744,4.103546544909477,5.910205010324717
sglang.cpp,0.8,256.0,35174.0,8.467109572142363,30.234638847980143,4154.192136089272,2.9986401411806582,3.307192364707589,4.395642070099711
sglang.cpp,1.0,256.0,35174.0,8.591526871547103,29.796799082105565,4094.0336363827387,2.542926987298415,2.845146033912897,3.850315634161234
mini-sglang,0.4,256.0,35174.0,8.130037417635322,31.488169961517766,4326.425352446976,3.713019419097691,3.9405197631567717,5.754132317379117
mini-sglang,0.8,256.0,35174.0,8.361573526635766,30.61624695214517,4206.624493338883,2.826446494575066,3.104901911690831,4.219097955152392
mini-sglang,1.0,256.0,35174.0,8.517463937401772,30.055894792328534,4129.632982130328,2.391323553456459,2.6074367109686136,3.5137210488319397
