scale,avg_e2e_s_mini-sglang,avg_e2e_s_sglang.cpp,p90_e2e_s_mini-sglang,p90_e2e_s_sglang.cpp,req_per_s_mini-sglang,req_per_s_sglang.cpp,tok_per_s_mini-sglang,tok_per_s_sglang.cpp,req_ratio_sglang_over_mini,tok_ratio_sglang_over_mini,avg_e2e_ratio_sglang_over_mini,p90_e2e_ratio_sglang_over_mini
0.4,3.6540346609035623,4.111016747687245,5.6333441864699125,6.278172360733151,32.622938616880894,29.409881341940864,4482.340792617846,4040.871743443078,0.901509262771398,0.9015092627713979,1.1250623295047455,1.114466319280114
0.8,2.69727186968521,3.2519318563790875,3.9985730201005936,4.79052465967834,31.477034096312128,28.651577332541923,4324.895301967511,3936.6819574016777,0.9102375161800509,0.9102375161800508,1.205637404567086,1.198058566292688
1.0,2.2810699325273163,2.80350425139477,3.38116991519928,4.091906113550067,30.725099386069253,28.27201031280608,4221.5806476781245,3884.530041963442,0.9201600931395066,0.9201600931395066,1.2290303823735127,1.2102042240337685
