framework,scale,num_requests,total_output_tokens,duration_s,req_per_s,tok_per_s,avg_e2e_s,p50_e2e_s,p90_e2e_s
sglang.cpp,0.4,256.0,35174.0,8.704557390883565,29.409881341940864,4040.871743443078,4.111016747687245,4.37957901135087,6.278172360733151
sglang.cpp,0.8,256.0,35174.0,8.93493565917015,28.651577332541923,3936.6819574016777,3.2519318563790875,3.5407771226018667,4.79052465967834
sglang.cpp,1.0,256.0,35174.0,9.054891999810934,28.27201031280608,3884.530041963442,2.80350425139477,3.0868965182453394,4.091906113550067
mini-sglang,0.4,256.0,35174.0,7.847239116206765,32.622938616880894,4482.340792617846,3.6540346609035623,3.887927895411849,5.6333441864699125
mini-sglang,0.8,256.0,35174.0,8.132913641631603,31.477034096312128,4324.895301967511,2.69727186968521,2.9619584307074547,3.9985730201005936
mini-sglang,1.0,256.0,35174.0,8.331950265914202,30.725099386069253,4221.5806476781245,2.2810699325273163,2.5319124553352594,3.38116991519928
