framework,scale,num_requests,total_output_tokens,duration_s,req_per_s,tok_per_s,avg_e2e_s,p50_e2e_s,p90_e2e_s
sglang.cpp,1.0,128.0,18229.0,4.894182790070772,26.153498038463958,3724.6259042434335,1.8140167297824519,1.9631621818989515,2.9505712036043406
mini-sglang,1.0,128.0,18229.0,4.6739837769418955,27.385632066474166,3900.099116716856,1.5871336753480136,1.7314096633344889,2.6192499455064535
