framework,scale,num_requests,total_output_tokens,duration_s,req_per_s,tok_per_s,avg_e2e_s,p50_e2e_s,p90_e2e_s
sglang.cpp,0.4,256.0,35174.0,8.213479405269027,31.168276849367093,4282.472538670461,3.8529018995031947,4.119834810495377,5.912808572873473
sglang.cpp,0.8,256.0,35174.0,8.47258467040956,30.21510081735484,4151.507641209528,2.9935028463660274,3.3023281693458557,4.398517826572061
sglang.cpp,1.0,256.0,35174.0,8.605039158836007,29.750009880795105,4087.6048732308086,2.5517462152274675,2.857233911752701,3.8513552360236645
mini-sglang,0.4,256.0,35174.0,8.139286348596215,31.45238894859036,4321.509097178584,3.7154327541647945,3.943224962800741,5.761523924767971
mini-sglang,0.8,256.0,35174.0,8.358312763273716,30.628191029756586,4208.265590940071,2.8234765204397263,3.120784241706133,4.216668173670769
mini-sglang,1.0,256.0,35174.0,8.534631503745914,29.995436813837795,4121.326150351291,2.416008560154296,2.642680663615465,3.5371445659548044
