PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
15300,15420,0,7728,7696,1634039.1,1771707.5,5905,4719347,1151637.0,3511.2,3310.0,2956,54913,1727.0,1633524.0,1766888.0,96,4703840,1148405.4,3775.7,3392.0,1632,17088,1702.6,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
15300,15420,0,5152,5125,1625567.1,1760075.0,6375,4747210,1160727.5,3514.6,3304.0,2927,36591,1701.7,1626490.1,1755060.0,48,4736310,1157020.3,4096.7,3968.0,1952,8288,1328.9,cudaLaunchKernel,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::index_copy_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIterator &, long, long, long)::[lambda(int) (instance 1)]>(long, T3)"
15300,15420,0,2576,2571,1612628.2,1716866.0,22856,4423922,1073601.7,3588.9,3372.0,3020,52726,1893.6,1596300.9,1701968.0,496,4386471,1066198.1,15841.8,14368.0,3296,52384,8287.8,cudaLaunchKernel,"void flashinfer::activation::act_and_mul_kernel<__nv_bfloat16, &sglang::d_silu>(T1 *, const T1 *, int)"
15300,15420,0,10396,10361,1588133.1,1726620.5,5827,4737455,1117465.6,3303.1,3130.0,2628,50314,1561.0,1585653.7,1724643.0,138,4724894,1114464.9,4520.7,3328.0,1664,17823,3068.9,cudaLaunchKernel,"void flashinfer::norm::RMSNormKernel<(unsigned int)8, __nv_bfloat16>(T2 *, T2 *, T2 *, unsigned int, float, float)"
15300,15420,0,2760,2741,1585939.5,1707140.0,5561,4745063,1173473.3,3912.8,3631.0,3274,64802,2314.9,1590951.5,1722434.0,206,4738924,1170202.0,2037.2,1952.0,1056,2816,411.8,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
15300,15420,0,5152,5137,1583194.6,1734472.5,6142,4557708,1066012.9,3538.6,3345.0,2959,68301,1801.0,1582187.3,1734368.0,41,4549184,1063894.6,2079.3,1952.0,1056,6784,671.8,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::BFloat16>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
15300,15420,0,2576,2563,1484343.7,1616050.0,15210,4077394,1013584.2,3912.7,3689.0,3250,40301,1552.5,1422780.9,1559066.0,224,3937787,985556.1,64841.8,73791.0,10688,149342,34221.0,cudaLaunchKernel,"void flashinfer::BatchPrefillWithPagedKVCacheKernel<(flashinfer::MaskMode)1, (flashinfer::PosEncodingMode)0, (unsigned int)2, (unsigned int)8, (unsigned int)2, (unsigned int)4, (unsigned int)1, float, flashinfer::ComposedAttention<flashinfer::BatchPrefillPagedParams<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, int>, (unsigned int)2>>(flashinfer::uint_fastdiv, T9::ParamsT)"
15300,15420,0,224,223,1160735.1,1459313.5,83378,1650258,491893.2,3247.1,3201.0,2841,6790,357.3,1096923.8,1379122.0,559,1560666,487872.6,65463.6,78063.5,41248,87744,18752.8,cudaLaunchKernel,ampere_bf16_s1688gemm_bf16_128x64_sliced1x2_ldg8_f2f_tn
15300,15420,0,840,830,1160070.5,851765.5,56414,4560747,1153354.4,3652.2,3310.0,2883,31856,2235.9,1109238.0,815963.5,280,4410032,1136150.9,60420.0,52159.0,51647,148767,24836.6,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_tn
15300,15420,0,560,558,820794.5,531670.0,16467,2155128,784462.5,3791.5,3332.5,2973,42263,2794.7,816678.9,527009.0,739,2147550,784085.2,3250.7,2960.0,1440,5696,886.4,cudaLaunchKernel,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)"
