PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
64841,64841,0,5264,5264,9310387.3,8659036.5,72101,38824817,4559729.9,3681.9,3538.0,2996,49376,918.2,9303900.0,8653659.5,65747,38804475,4558895.8,2805.4,2432.0,1312,31653,2493.8,cudaLaunchKernelExC_v11060,kernel_cutlass_kernel_flashinfernormkernelsrmsnormQKRMSNormKernel_object_at__tensorptrbf16gmemalign16o128i64div8i64div81_tensorptrbf16gmemalign16o1281_tensorptrbf16gmemalign16o128i64div8i_0
64841,64841,0,2632,2631,9300916.0,8614095.0,65551,39019933,4586731.2,3767.4,3603.0,3181,21939,826.8,9238923.7,8568827.0,324,38801412,4565540.9,61735.6,64025.0,8898,218912,38049.8,cudaLaunchKernel,"void flashinfer::BatchPrefillWithPagedKVCacheKernel<flashinfer::KernelTraits<(flashinfer::MaskMode)1, (unsigned int)128, (unsigned int)2, (unsigned int)2, (unsigned int)8, (unsigned int)8, (unsigned int)4, (unsigned int)1, (flashinfer::PosEncodingMode)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, int, flashinfer::DefaultAttention<(bool)0, (bool)0, (bool)0, (bool)0>>, PagedParams>(T2)"
64841,64841,0,2632,2632,9299547.1,8647772.0,46686,38833896,4562341.9,3652.4,3471.0,3029,23461,836.1,9290439.8,8638270.5,33257,38809408,4560963.3,5454.9,5121.0,1664,21891,2662.2,cudaLaunchKernel,"void flashinfer::BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel<(bool)0, (unsigned int)128, (unsigned int)8, (unsigned int)16, __nv_bfloat16, int>(T5 *, T5 *, T5 *, T5 *, float *, T6 *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)"
64841,64841,0,2632,2631,9277168.6,8612389.5,10501,38831731,4566385.0,3610.5,3407.5,2961,39073,1066.1,9274197.0,8608302.0,477,38812079,4562860.8,2885.1,2592.0,1216,17283,1813.2,cudaLaunchKernelExC_v11060,"void <unnamed>::store_kv_cache<(unsigned long)128, (unsigned long)1, (bool)0, (unsigned long)2048, int>(<unnamed>::StoreKernelParams)"
64841,64841,0,2632,2631,9255377.2,8588228.0,8190,38819644,4567628.5,3664.9,3472.0,3008,40219,1259.5,9253064.4,8582327.0,385,38806324,4564418.2,2163.6,2000.5,864,11298,1124.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
64841,64841,0,952,952,8922277.2,8323777.5,2325162,28878805,4618473.5,3490.9,3272.0,2801,35339,1370.6,8856415.0,8268072.5,2264147,28726880,4599856.5,62371.4,52199.0,51655,149525,28060.3,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_tn
64841,64841,0,336,336,8683278.8,8472165.5,3428369,15409388,2863887.1,3235.8,3089.0,2646,9604,589.0,8619051.8,8415948.5,3354129,15360706,2862205.4,60991.3,61961.5,41254,86444,18852.0,cudaLaunchKernel,ampere_bf16_s1688gemm_bf16_128x64_sliced1x2_ldg8_f2f_tn
64841,64841,0,924,924,7317541.4,7498946.5,1215749,17102652,2936639.6,3314.1,3051.0,2671,42147,1806.1,7294515.3,7476567.5,1205469,17074921,2933376.9,19711.9,20739.0,7137,30116,5815.6,cudaLaunchKernel,"void flashinfer::PersistentVariableLengthMergeStatesKernel<(unsigned int)8, (unsigned int)16, (unsigned int)8, (unsigned int)4, __nv_bfloat16, __nv_bfloat16, int>(T5 *, float *, T7 *, T6 *, float *, unsigned int, unsigned int *, unsigned int)"
64841,64841,0,980,980,7290333.3,7768224.0,1287790,15329325,2485415.3,3589.8,3193.0,2809,130591,4509.6,7257218.1,7732679.0,1267366,15296380,2483828.4,29525.4,26916.0,16291,57193,6972.3,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn
64841,64841,0,644,644,7238923.6,6805350.5,2301171,17234350,3096997.2,3316.7,3148.5,2826,12619,667.3,7232530.6,6800286.5,2294301,17226521,3096463.2,3076.3,2753.0,1440,5121,937.3,cudaLaunchKernel,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)"
64841,64841,0,94,94,7076340.7,7339282.5,8826,17958836,3040105.2,5388.1,5339.5,4805,7118,377.2,7069082.6,7332402.5,370,17951559,3040333.8,1869.9,1744.5,1184,4801,522.7,cudaLaunchKernelExC_v11060,"void <unnamed>::index_kernel<(unsigned long)128, (unsigned long)1, (bool)0, (unsigned long)2048, (unsigned long)4, int>(<unnamed>::IndexKernelParams)"
64841,64841,0,94,94,7041319.3,7305583.0,9819,17926798,3041036.2,5939.4,5884.5,5358,8633,426.7,7032818.9,7297455.0,238,17918731,3041239.8,2561.0,2448.5,1536,6529,690.4,cudaLaunchKernelExC_v11060,kernel_cutlass_kernel_flashinfernormkernelsrmsnormRMSNormKernel_object_at__tensorptrbf16gmemalign128o102410241_tensorptrbf16gmemalign16o10241_tensorptrbf16gmemalign128o102410241___False_4_0
64841,64841,0,1220,1160,6366967.4,2047046.5,8409,35229837,7381614.9,11397.7,5827.5,4457,6099539,174453.9,6671710.8,4752348.0,0,35222403,7436051.4,11997.2,2465.0,2080,108111,18317.3,cudaLaunchKernel,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIterator &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
64841,64841,0,56,56,5916964.4,5918751.5,3348195,8562877,1395814.6,3342.0,3251.0,2991,5378,476.5,5899265.4,5901254.0,3330556,8543254,1395612.8,14357.0,14258.5,13282,17634,650.3,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(T1::Params)
64841,64841,0,56,56,5902527.5,5907151.5,3338409,8495463,1394256.7,3148.1,3081.5,2683,4783,364.5,5884985.8,5890364.0,3321017,8472844,1393856.1,14393.6,14162.0,13410,18083,960.3,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x64_32x6_tn_align8>(T1::Params)
64841,64841,0,168,168,5827793.7,6127167.5,2347677,8883155,1639045.2,3431.2,3165.5,2739,12884,969.2,5807294.3,6106421.0,2327604,8860156,1638721.0,17068.2,16738.0,16483,21796,856.0,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x4_tn
64841,64841,0,336,336,5514518.4,5668546.5,2302370,8791716,2093358.7,3376.8,3233.5,2860,11480,591.0,5483749.4,5637284.0,2266776,8760383,2093182.5,27392.2,28036.0,22307,31077,2308.6,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x4_tn_align8>(T1::Params)
64841,64841,0,168,168,4486916.1,4830006.5,1198844,6882744,1558979.8,3173.8,3084.0,2789,5961,403.7,4469525.7,4812605.5,1181855,6866681,1557558.6,14216.6,14114.0,10305,21027,3510.9,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn
64841,64841,0,1220,1220,3205920.3,117922.5,7204,25710128,3853853.8,4902.3,4753.0,4004,47721,1360.1,3191352.9,93816.0,33,25702385,3859182.6,9665.1,2624.0,1920,107632,16283.3,cudaLaunchKernel,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
64841,64841,0,704,701,1637849.3,25246.5,6116,39902710,4711530.6,5092.7,4867.5,4156,75654,2973.4,1629588.2,6329.0,12,39895912,4723521.0,10116.3,3137.0,1120,50471,11166.8,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
64841,64841,0,29,24,323636.2,14491.0,7753,8711479,1613318.0,9198.5,6647.0,5255,54786,9047.6,369058.5,4083.5,173,8653749,1764672.6,9114.8,2336.0,1376,61673,14414.7,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
64841,64841,0,196,190,59908.5,33671.5,7768,3526292,251198.2,6659.4,6241.0,5334,46276,3000.8,29788.0,6449.0,17,3516296,255456.2,24387.9,18627.0,1536,68394,22643.3,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
64841,64841,0,728,705,45340.1,21536.0,6823,8091562,319182.9,5644.0,5202.0,3934,17689,1440.1,23053.3,5856.0,1,8083496,324425.3,17383.5,7745.5,1120,62857,18022.0,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
