framework,scale,num_requests,total_output_tokens,duration_s,req_per_s,tok_per_s,avg_e2e_s,p50_e2e_s,p90_e2e_s
sglang.cpp,1.0,128.0,18229.0,4.898938089609146,26.128111369991263,3721.010485652896,1.830024717564811,1.9840359184890985,2.9723115731030703
mini-sglang,1.0,128.0,18229.0,4.6650201342999935,27.438252422292482,3907.592995359138,1.5846536515746266,1.7235601805150509,2.6141965724527836
