framework,scale,num_requests,total_output_tokens,duration_s,req_per_s,tok_per_s,avg_e2e_s,p50_e2e_s,p90_e2e_s
sglang.cpp,0.4,256.0,35174.0,8.996104136109352,28.456762630441855,3909.9147217311006,4.232624299147574,4.520660338923335,6.512025324627757
sglang.cpp,0.8,256.0,35174.0,9.26975149475038,27.61670581406386,3794.4922277495402,3.422016868564242,3.7561459373682737,5.073979888111353
sglang.cpp,1.0,256.0,35174.0,9.190069494768977,27.85615496658825,3827.39216716709,2.993928633921314,3.2640397008508444,4.3279926516115665
mini-sglang,0.4,256.0,35174.0,7.90633075684309,32.37911591017449,4448.839933689365,3.5873663257661974,3.8085538372397423,5.572519734501839
mini-sglang,0.8,256.0,35174.0,8.136874647811055,31.461711170500575,4322.789955903075,2.6932184283577953,2.9643359389156103,4.013572597876191
mini-sglang,1.0,256.0,35174.0,8.29929706081748,30.845985885795493,4238.190263855354,2.2696273851179285,2.5152622275054455,3.3547389935702085
