framework,scale,num_requests,total_output_tokens,duration_s,req_per_s,tok_per_s,avg_e2e_s,p50_e2e_s,p90_e2e_s
sglang.cpp,0.4,256.0,35174.0,8.21923977136612,31.14643289660964,4279.471213692764,3.8633620081309346,4.06484591960907,5.950056839734316
sglang.cpp,0.8,256.0,35174.0,8.537280835211277,29.98612848064575,4120.047199914975,3.0411696685187053,3.327752633020282,4.476911686360836
sglang.cpp,1.0,256.0,35174.0,8.65439734607935,29.58033815213883,4064.2922428255124,2.5750922687511775,2.869904635474086,3.8913798723369837
mini-sglang,0.4,256.0,35174.0,8.134737771004438,31.469975702534583,4323.925489691216,3.718082173887524,3.9790030363947153,5.7502598986029625
mini-sglang,0.8,256.0,35174.0,8.354289188981056,30.64294211141899,4210.29236651192,2.8223376361493138,3.1156132966279984,4.238145472481847
mini-sglang,1.0,256.0,35174.0,8.523215852677822,30.035611490417665,4126.8460881404335,2.4057638369922643,2.6304654702544212,3.523171003907919
