framework,scale,num_requests,total_output_tokens,duration_s,req_per_s,tok_per_s,avg_e2e_s,p50_e2e_s,p90_e2e_s
sglang.cpp,1.0,128.0,18229.0,5.0754499938338995,25.2194387011015,3591.6027193935874,1.9578499327762984,2.1328017711639404,3.1174197755753994
mini-sglang,1.0,128.0,18229.0,4.806735487654805,26.629299725092817,3792.3867553806017,1.6936890258803032,1.8689825907349586,2.733122067525983
