PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
21152,21272,0,8064,8053,1567586.1,1563013.0,6041,5623353,1148290.1,3608.3,3428.0,2955,51353,1659.2,1562485.1,1560035.0,230,5611666,1146777.7,3626.4,3392.0,1599,12256,1510.2,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
21152,21272,0,5376,5358,1557706.0,1551741.0,6283,5662057,1156900.6,3548.1,3354.0,2940,52341,1800.3,1555360.1,1549749.0,206,5649684,1154427.4,4009.4,3808.0,1887,9856,1367.9,cudaLaunchKernel,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::index_copy_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIterator &, long, long, long)::[lambda(int) (instance 1)]>(long, T3)"
21152,21272,0,2688,2687,1550576.3,1594126.0,17855,5259726,1072934.0,3637.5,3426.0,3072,61548,1988.4,1531995.3,1573184.0,6290,5197149,1065736.3,15513.7,14111.0,2048,59808,9306.2,cudaLaunchKernel,"void flashinfer::activation::act_and_mul_kernel<__nv_bfloat16, &sglang::d_silu>(T1 *, const T1 *, int)"
21152,21272,0,10848,10818,1524063.4,1538288.0,5944,5644264,1113743.7,3348.1,3189.0,2652,58532,1517.1,1520512.7,1539602.5,34,5629866,1111192.1,4412.5,3200.0,1568,21599,3029.1,cudaLaunchKernel,"void flashinfer::norm::RMSNormKernel<(unsigned int)8, __nv_bfloat16>(T2 *, T2 *, T2 *, unsigned int, float, float)"
21152,21272,0,5376,5373,1521672.3,1586919.5,6231,5412905,1064073.2,3589.8,3393.0,2999,79315,2000.2,1516869.6,1583106.0,88,5403410,1063373.9,2060.0,1888.0,960,11072,753.7,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::BFloat16>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
21152,21272,0,2880,2867,1520860.6,1498617.0,5720,5656254,1167028.5,3869.4,3638.0,3262,53076,1977.9,1521828.4,1502383.0,322,5649987,1165118.9,2038.6,1888.0,1024,2880,432.7,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
21152,21272,0,2688,2680,1427276.8,1468130.0,11730,4830412,1011371.2,3870.9,3702.0,3284,39146,1401.5,1365174.5,1422471.0,313,4672513,983952.6,62306.9,72767.0,7295,171902,34835.3,cudaLaunchKernel,"void flashinfer::BatchPrefillWithPagedKVCacheKernel<(flashinfer::MaskMode)1, (flashinfer::PosEncodingMode)0, (unsigned int)2, (unsigned int)8, (unsigned int)2, (unsigned int)4, (unsigned int)1, float, flashinfer::ComposedAttention<flashinfer::BatchPrefillPagedParams<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, int>, (unsigned int)2>>(flashinfer::uint_fastdiv, T9::ParamsT)"
21152,21272,0,252,249,1006438.1,1167882.0,52563,1564398,516140.1,3936.8,3299.5,2914,36942,3545.9,951880.1,1105052.0,506,1518439,510228.8,61972.6,77983.0,41152,79711,18292.2,cudaLaunchKernel,ampere_bf16_s1688gemm_bf16_128x64_sliced1x2_ldg8_f2f_tn
21152,21272,0,868,865,951316.1,732145.0,56660,4059825,828714.7,3446.0,3331.5,2888,16437,902.5,895418.2,680834.0,129,3908640,818714.3,55559.7,52127.0,51647,149246,17033.4,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_tn
21152,21272,0,588,588,753872.5,493016.5,18793,1940821,718160.3,3675.4,3490.0,3087,22779,1152.9,747023.9,486852.0,4542,1932956,717618.5,3173.2,2816.0,1440,5344,836.4,cudaLaunchKernel,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)"
