framework,scale,num_requests,total_output_tokens,duration_s,req_per_s,tok_per_s,avg_e2e_s,p50_e2e_s,p90_e2e_s
sglang.cpp,0.4,256.0,35174.0,8.404001588001847,30.461679155973016,4185.387119657012,3.975714452084503,4.247344147413969,6.11814621463418
sglang.cpp,0.8,256.0,35174.0,8.690675849094987,29.456857492465197,4047.3261931248862,3.138099559233524,3.444158922880888,4.614339295774698
sglang.cpp,1.0,256.0,35174.0,8.818567363545299,29.029658610792897,3988.629734281365,2.6836636473817634,2.9788300432264805,3.9718662798404694
mini-sglang,0.4,256.0,35174.0,7.922159157693386,32.31442273554838,4439.951192578824,3.593002200126648,3.849774168804288,5.574710786342621
mini-sglang,0.8,256.0,35174.0,8.148441322147846,31.41705141867807,4316.653775783525,2.7016962531852187,2.969355469569564,4.024766119197011
mini-sglang,1.0,256.0,35174.0,8.298117594793439,30.8503702286196,4238.792665708851,2.266989086572721,2.5004593078047037,3.3453352712094784
