framework,scale,num_requests,total_output_tokens,duration_s,req_per_s,tok_per_s,avg_e2e_s,p50_e2e_s,p90_e2e_s
sglang.cpp,0.4,256.0,35174.0,8.311529029160738,30.800590252627654,4231.95297478877,3.9083117245390895,4.1649486515671015,6.025126481428742
sglang.cpp,0.8,256.0,35174.0,8.59192199446261,29.79542879520891,4093.845361104212,3.0736598263320047,3.3807535730302334,4.519805446267128
sglang.cpp,1.0,256.0,35174.0,8.713996026664972,29.378025789389362,4036.4948402968025,2.6172639736905694,2.904553785920143,3.9247436989098787
mini-sglang,0.4,256.0,35174.0,8.130365189164877,31.48690053199141,4326.250934813538,3.714007457718253,3.9561123810708523,5.752391133457422
mini-sglang,0.8,256.0,35174.0,8.339382661506534,30.69771593305839,4217.818204021078,2.812744524795562,3.0982348434627056,4.21901429630816
mini-sglang,1.0,256.0,35174.0,8.524893272668123,30.0297014650926,4126.034059895184,2.409545224654721,2.6397784873843193,3.528229121118784
