PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
36887,37007,0,7392,7391,1752218.3,1731832.0,5853,5248592,1261554.7,3217.8,3126.0,2712,64789,1269.7,1745163.9,1724971.0,802,5237143,1259816.8,4073.2,3392.0,1631,19455,2565.5,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
36887,37007,0,4928,4927,1746810.7,1718360.0,5941,5291976,1273913.7,3292.1,3188.0,2812,49161,1382.3,1739671.0,1711834.0,274,5279503,1272455.7,4201.6,3936.0,1920,9888,1687.7,cudaLaunchKernel,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::index_copy_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIterator &, long, long, long)::[lambda(int) (instance 1)]>(long, T3)"
36887,37007,0,5016,5013,1720859.7,1724103.5,5725,5271100,1276879.4,3098.1,2857.0,2462,734415,10392.6,1712055.2,1715919.0,232,5256608,1274065.4,6731.8,5728.0,1760,23008,3838.8,cudaLaunchKernel,"void flashinfer::norm::RMSNormKernel<(unsigned int)8, __nv_bfloat16>(T2 *, T2 *, T2 *, unsigned int, float, float)"
36887,37007,0,2464,2464,1708226.8,1660141.5,20088,4899507,1166224.2,3179.1,3014.0,2736,106394,2568.9,1698432.9,1652830.5,14817,4885396,1162077.7,6614.8,4575.5,1951,64446,7854.7,cudaLaunchKernel,"void flashinfer::activation::act_and_mul_kernel<__nv_bfloat16, &sglang::d_silu>(T1 *, const T1 *, int)"
36887,37007,0,924,924,1706537.1,1229895.0,56767,4854346,1425382.1,3164.3,2979.0,2558,34085,1508.1,1630074.8,1162213.0,461,4686852,1394702.9,73297.9,52063.0,51583,164509,37041.0,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_tn
36887,37007,0,2640,2637,1698715.6,1718630.5,5200,5285821,1286277.5,3387.0,3234.0,3022,48233,1305.1,1695227.9,1713695.0,376,5280082,1285520.4,2029.0,1856.0,1024,2879,446.4,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
36887,37007,0,4928,4928,1678199.6,1684941.0,6236,5051437,1156086.8,3137.9,3021.0,2595,83520,1720.0,1671678.5,1679684.0,1223,5031347,1154685.1,3383.1,2816.0,1728,17375,2009.5,cudaLaunchKernel,"void flashinfer::norm::FusedAddRMSNormKernel<(unsigned int)8, __nv_bfloat16>(T2 *, T2 *, T2 *, unsigned int, float, float)"
36887,37007,0,2464,2463,1566401.1,1542986.5,13360,4499148,1087728.1,3649.8,3488.0,3040,57914,1933.8,1498114.9,1490634.0,461,4329548,1059109.5,65244.5,72574.5,9279,172893,37336.8,cudaLaunchKernel,"void flashinfer::BatchPrefillWithPagedKVCacheKernel<(flashinfer::MaskMode)1, (flashinfer::PosEncodingMode)0, (unsigned int)2, (unsigned int)8, (unsigned int)2, (unsigned int)4, (unsigned int)1, float, flashinfer::ComposedAttention<flashinfer::BatchPrefillPagedParams<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, int>, (unsigned int)2>>(flashinfer::uint_fastdiv, T9::ParamsT)"
36887,37007,0,168,167,1169817.2,1422058.0,85052,1506838,442517.2,2942.1,2904.5,2544,6301,314.1,1113836.2,1359705.0,11831,1462765,436423.5,59673.3,59535.0,41119,79486,18353.2,cudaLaunchKernel,ampere_bf16_s1688gemm_bf16_128x64_sliced1x2_ldg8_f2f_tn
36887,37007,0,868,868,836418.7,976382.0,20666,2621747,626355.8,3132.0,3098.0,2611,8975,369.0,803143.0,941444.5,463,2540733,619445.0,30143.7,26880.0,16191,78686,11085.0,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn
