framework,scale,num_requests,total_output_tokens,duration_s,req_per_s,tok_per_s,avg_e2e_s,p50_e2e_s,p90_e2e_s
sglang.cpp,0.4,256.0,35174.0,8.282530661672354,30.908427684384833,4246.769669416219,3.9147725532529876,4.145705204457045,5.974775910377502
sglang.cpp,0.8,256.0,35174.0,8.583907248452306,29.823248619812063,4097.667761536209,3.076225487238844,3.3874103352427483,4.512746559455991
sglang.cpp,1.0,256.0,35174.0,8.710141718387604,29.39102580381321,4038.2810219661164,2.6146543022987316,2.90646855533123,3.9241694044321775
mini-sglang,0.4,256.0,35174.0,8.14558695629239,31.42806054046754,4318.166411915646,3.7184418415126856,3.962744567543268,5.761267397552729
mini-sglang,0.8,256.0,35174.0,8.359986376017332,30.622059473015252,4207.423124624369,2.8256011459743604,3.1158641278743744,4.219652894884348
mini-sglang,1.0,256.0,35174.0,8.519397225230932,30.049074275094704,4128.695853719458,2.4009144288356765,2.6254203766584396,3.512715222314
