framework,scale,num_requests,total_output_tokens,duration_s,req_per_s,tok_per_s,avg_e2e_s,p50_e2e_s,p90_e2e_s
sglang.cpp,1.0,128.0,18229.0,4.83948134072125,26.44911530559256,3766.725960200365,1.7948084377712803,1.9341763705015182,2.9298115018755198
mini-sglang,1.0,128.0,18229.0,4.795067526400089,26.694097485650296,3801.614867702494,1.6673382125154603,1.781807355582714,2.7229906730353832
