scale,avg_e2e_s_mini-sglang,avg_e2e_s_sglang.cpp,p90_e2e_s_mini-sglang,p90_e2e_s_sglang.cpp,req_per_s_mini-sglang,req_per_s_sglang.cpp,tok_per_s_mini-sglang,tok_per_s_sglang.cpp,req_ratio_sglang_over_mini,tok_ratio_sglang_over_mini,avg_e2e_ratio_sglang_over_mini,p90_e2e_ratio_sglang_over_mini
0.4,3.649034198759182,3.932385239073483,5.625681014731526,6.01176480576396,32.62623619468961,30.63226149876861,4482.793874656299,4208.824867022216,0.9388843173934495,0.9388843173934495,1.0776509686893732,1.06862880956482
0.8,2.688224011697457,3.1016518222895684,4.009527338668704,4.55501664429903,31.48133336521377,29.678959907545224,4325.486014796989,4077.8427179218584,0.9427478678631784,0.9427478678631784,1.1537921723759381,1.1360482818933582
1.0,2.2816999881979427,2.6392082577222027,3.3783716801553965,3.9169933181256056,30.741510163501356,29.28235307295107,4223.835462855456,4023.349558546801,0.952534632072737,0.952534632072737,1.156685046839403,1.1594323209414998
