framework,scale,num_requests,total_output_tokens,duration_s,req_per_s,tok_per_s,avg_e2e_s,p50_e2e_s,p90_e2e_s
sglang.cpp,0.4,256.0,35174.0,8.357202095910907,30.63226149876861,4208.824867022216,3.932385239073483,4.134494710713625,6.01176480576396
sglang.cpp,0.8,256.0,35174.0,8.625639200210571,29.678959907545224,4077.8427179218584,3.1016518222895684,3.3912904281169176,4.55501664429903
sglang.cpp,1.0,256.0,35174.0,8.742466814815998,29.28235307295107,4023.349558546801,2.6392082577222027,2.924426408484578,3.9169933181256056
mini-sglang,0.4,256.0,35174.0,7.846445985138416,32.62623619468961,4482.793874656299,3.649034198759182,3.9044203143566847,5.625681014731526
mini-sglang,0.8,256.0,35174.0,8.131802964955568,31.48133336521377,4325.486014796989,2.688224011697457,2.962470417842269,4.009527338668704
mini-sglang,1.0,256.0,35174.0,8.32750241085887,30.741510163501356,4223.835462855456,2.2816999881979427,2.527558960020542,3.3783716801553965
