framework,scale,num_requests,total_output_tokens,duration_s,req_per_s,tok_per_s,avg_e2e_s,p50_e2e_s,p90_e2e_s
sglang.cpp,0.4,256.0,35174.0,8.157270742580295,31.383045638500224,4311.98143472112,3.8387917180662043,4.0712367836385965,5.885859137400985
sglang.cpp,0.8,256.0,35174.0,8.44034936465323,30.330498056405716,4167.363041546932,2.9730254944443004,3.292434709146619,4.358149811625481
sglang.cpp,1.0,256.0,35174.0,8.584464509040117,29.821312643370106,4097.401761398048,2.5358131279499503,2.8394194580614567,3.852453265339136
mini-sglang,0.4,256.0,35174.0,8.140895012766123,31.446173866455013,4320.655154604253,3.7180422579840524,3.9686184450984,5.763001812621951
mini-sglang,0.8,256.0,35174.0,8.34434588253498,30.679456916547203,4215.309443682154,2.8158921104695764,3.0985432881861925,4.201317213475704
mini-sglang,1.0,256.0,35174.0,8.532542800530791,30.00277947437601,4122.335020436335,2.409792501523043,2.622876038774848,3.5324738454073668
