PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
4297,4297,0,28,28,8781850.9,8770716.0,6878170,10788211,1173919.7,3801.0,3704.0,3171,5192,416.8,8756480.6,8745668.0,6852935,10756701,1172775.8,21569.3,20875.5,20683,29360,1959.5,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_64x2_tn_align8>(T1::Params)
4297,4297,0,2772,2772,8710986.2,8343639.5,16744,39449413,3977938.1,4098.4,4005.0,3259,21141,719.4,8701688.3,8336585.0,911,39362154,3974781.6,5199.5,4034.0,1216,98389,8839.9,cudaLaunchKernelExC_v11060,"void flashinfer::activation::act_and_mul_kernel<__nv_bfloat16, &silu>(T1 *, const T1 *, int)"
4297,4297,0,5544,5543,8682935.5,8316713.5,12097,39688603,3969824.2,4475.8,4400.5,3582,15314,582.3,8676835.9,8310092.0,30622,39661235,3967443.2,3189.0,2929.5,1408,29680,2383.4,cudaLaunchKernelExC_v11060,kernel_cutlass_kernel_flashinfernormkernelsfused_add_rmsnormFusedAddRMSNormKernel_object_at__tensorptrbf16gmemalign128o102410241_tensorptrbf16gmemalign128o102410241_tensorptrbf16gmemalign_0
4297,4297,0,5544,5544,8625425.4,8310913.5,66178,38559274,3905317.0,4298.3,4190.5,3410,23820,659.3,8618411.8,8303175.0,59080,38538065,3904474.5,2715.4,2401.0,1152,31569,2389.5,cudaLaunchKernelExC_v11060,kernel_cutlass_kernel_flashinfernormkernelsrmsnormQKRMSNormKernel_object_at__tensorptrbf16gmemalign16o128i64div8i64div81_tensorptrbf16gmemalign16o1281_tensorptrbf16gmemalign16o128i64div8i_0
4297,4297,0,2772,2772,8613674.9,8296488.5,37528,38567249,3907608.3,4146.4,4053.0,3337,14745,568.3,8604257.2,8288864.0,23270,38542741,3906368.4,5271.3,5154.0,1280,22059,2465.5,cudaLaunchKernel,"void flashinfer::BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel<(bool)0, (unsigned int)128, (unsigned int)8, (unsigned int)16, __nv_bfloat16, int>(T5 *, T5 *, T5 *, T5 *, float *, T6 *, unsigned int, unsigned int, unsigned int, unsigned int, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)"
4297,4297,0,2744,2743,8610085.6,8268439.5,66092,38749472,3948291.8,4261.5,4150.0,3416,13628,691.3,8548822.1,8228890.0,403,38533782,3928390.9,60117.8,69861.5,10341,211441,35778.1,cudaLaunchKernel,"void flashinfer::BatchPrefillWithPagedKVCacheKernel<flashinfer::KernelTraits<(flashinfer::MaskMode)1, (unsigned int)128, (unsigned int)2, (unsigned int)2, (unsigned int)8, (unsigned int)8, (unsigned int)4, (unsigned int)1, (flashinfer::PosEncodingMode)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, int, flashinfer::DefaultAttention<(bool)0, (bool)0, (bool)0, (bool)0>>, PagedParams>(T2)"
4297,4297,0,2772,2771,8590939.8,8274773.5,10200,38565324,3911453.6,4073.8,3934.0,3263,21028,828.8,8587202.1,8270494.0,380,38545044,3908016.9,2762.4,2593.0,1153,17033,1664.8,cudaLaunchKernelExC_v11060,"void <unnamed>::store_kv_cache<(unsigned long)128, (unsigned long)1, (bool)0, (unsigned long)2048, int>(<unnamed>::StoreKernelParams)"
4297,4297,0,308,308,8579636.3,8393059.0,3396384,14872737,2897330.6,3899.8,3793.0,3096,9413,657.5,8513084.9,8318682.0,3323392,14823609,2895236.7,62651.7,77913.5,41110,86670,18690.9,cudaLaunchKernel,ampere_bf16_s1688gemm_bf16_128x64_sliced1x2_ldg8_f2f_tn
4297,4297,0,2772,2771,8569017.0,8251980.5,8354,38553316,3912414.3,4369.5,4219.5,3543,121430,2491.3,8565655.5,8247284.0,299,38538698,3909339.1,2082.2,1985.0,768,11526,1058.7,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
4297,4297,0,112,112,7789947.7,8126611.5,3142934,11233812,2113781.9,3876.4,3837.0,3178,6240,489.4,7773222.4,8112396.0,3125322,11212492,2114313.2,12848.9,13831.5,8548,20843,2718.0,cuLaunchKernel,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(T1::Params)
