PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
3605,3725,0,95,95,612452.4,576843.0,5684,1766404,353526.4,4708.2,4012.0,3674,67136,6477.8,606887.6,572092.0,779,1761362,353064.1,856.6,832.0,800,1056,49.9,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_add<int>, std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)"
3605,3725,0,2850,2846,607383.7,576357.5,5639,2021021,427992.7,3767.7,3634.0,3247,31046,825.2,602445.3,570883.5,247,2014891,427528.3,2017.0,1857.0,1056,2880,420.2,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
3605,3725,0,95,95,589845.3,554225.0,6912,1743806,350321.0,4721.5,4643.0,4208,6398,334.0,583323.6,547809.0,719,1736564,350166.9,1800.2,1728.0,1632,2464,197.3,cudaLaunchKernel,"void at::native::<unnamed>::indexSelectSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long)"
3605,3725,0,10735,10733,574789.5,551857.0,5895,2007855,383300.1,3213.2,3130.0,2602,48231,872.8,567274.3,544856.0,105,1993972,381452.5,4408.2,3232.0,1568,20897,3156.4,cudaLaunchKernel,"void flashinfer::norm::RMSNormKernel<(unsigned int)8, __nv_bfloat16>(T2 *, T2 *, T2 *, unsigned int, float, float)"
3605,3725,0,2660,2660,567409.8,534561.0,17813,1654832,335142.8,3446.8,3345.5,2927,43058,944.5,547883.0,516963.5,11579,1594185,325442.7,16080.0,12960.0,2048,59458,11251.2,cudaLaunchKernel,"void flashinfer::activation::act_and_mul_kernel<__nv_bfloat16, &sglang::d_silu>(T1 *, const T1 *, int)"
3605,3725,0,1036,1034,558433.1,450078.5,56532,1807952,437664.0,3417.1,3304.0,2789,10433,599.4,487524.5,394988.0,12,1641850,406754.2,68435.2,52098.0,51618,163334,34872.1,cudaLaunchKernel,ampere_bf16_s16816gemm_bf16_256x128_ldg8_f2f_stages_32x3_tn
3605,3725,0,5320,5320,539037.5,517112.5,6062,1806874,332404.0,3498.9,3405.0,2973,24549,766.5,533439.9,511590.0,834,1796511,331740.7,2098.7,1856.0,960,10656,963.4,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::BFloat16>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
3605,3725,0,2660,2657,442240.6,421632.5,11660,1231479,260128.3,3748.4,3627.0,3158,26784,876.6,376041.0,372156.0,132,1076780,228636.9,62881.6,58370.0,7296,158854,36559.9,cudaLaunchKernel,"void flashinfer::BatchPrefillWithPagedKVCacheKernel<(flashinfer::MaskMode)1, (flashinfer::PosEncodingMode)0, (unsigned int)2, (unsigned int)8, (unsigned int)2, (unsigned int)4, (unsigned int)1, float, flashinfer::ComposedAttention<flashinfer::BatchPrefillPagedParams<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, int>, (unsigned int)2>>(flashinfer::uint_fastdiv, T9::ParamsT)"
3605,3725,0,308,308,426875.3,449416.0,82730,500293,90818.1,3315.0,3268.5,2864,5776,353.5,361357.0,371653.0,195,441822,94858.9,62203.4,77795.0,41154,87043,19043.8,cudaLaunchKernel,ampere_bf16_s1688gemm_bf16_128x64_sliced1x2_ldg8_f2f_tn
3605,3725,0,560,560,327251.2,318156.5,16041,627701,220643.9,3629.8,3453.0,3040,16680,925.9,320434.5,312178.0,9616,620103,220001.9,3187.0,2864.0,1440,5664,869.2,cudaLaunchKernel,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)"
