framework,scale,num_requests,total_output_tokens,duration_s,req_per_s,tok_per_s,avg_e2e_s,p50_e2e_s,p90_e2e_s
sglang.cpp,1.0,128.0,18229.0,4.907478678971529,26.082640062906037,3714.5347320837045,1.8375457780784927,1.9733815118670464,2.9919124841690063
mini-sglang,1.0,128.0,18229.0,4.793546203523874,26.702569364180427,3802.8213823409765,1.6808581851655617,1.856388684362173,2.718955287709832
