scale,avg_e2e_s_mini-sglang,avg_e2e_s_sglang.cpp,p90_e2e_s_mini-sglang,p90_e2e_s_sglang.cpp,req_per_s_mini-sglang,req_per_s_sglang.cpp,tok_per_s_mini-sglang,tok_per_s_sglang.cpp,req_ratio_sglang_over_mini,tok_ratio_sglang_over_mini,avg_e2e_ratio_sglang_over_mini,p90_e2e_ratio_sglang_over_mini
0.4,3.7320186178112635,4.066534543679154,5.780827889218926,6.223814759403467,31.402265921550264,29.845437545588215,4314.622271580503,4100.716485267655,0.9504230560988386,0.9504230560988386,1.089634045304971,1.0766303509936177
0.8,2.8187277958131745,3.219873880239902,4.22999575920403,4.75595267675817,30.651432835532596,28.995244123086874,4211.458978738373,3983.901237443194,0.945967005153319,0.945967005153319,1.1423145878160261,1.124339821478476
1.0,2.4055916610450367,2.8254199718212476,3.5194824896752834,4.105788247659802,30.04871349211856,28.819616048244875,4128.646282702259,3959.7702143787706,0.9590965036091791,0.9590965036091791,1.1745218515572293,1.1665886276475304
