framework,scale,num_requests,total_output_tokens,duration_s,req_per_s,tok_per_s,avg_e2e_s,p50_e2e_s,p90_e2e_s
sglang.cpp,0.4,256.0,35174.0,8.905209368094802,28.747218556947768,3949.8229121956283,4.224937362407218,4.475559612736106,6.504595784470439
sglang.cpp,0.8,256.0,35174.0,9.11458982899785,28.086837126289776,3859.0875354692052,3.3382539630983956,3.657354574650526,4.946906598284841
sglang.cpp,1.0,256.0,35174.0,9.153823221102357,27.966456617803352,3842.5474416977154,2.953246007942653,3.254319965839386,4.272130124270916
mini-sglang,0.4,256.0,35174.0,7.946383930742741,32.21591131654168,4426.4158775313945,3.61479570906522,3.8381821177899837,5.597198337316513
mini-sglang,0.8,256.0,35174.0,8.141425363719463,31.444125391213404,4320.373697306798,2.7013598959165392,2.9729967918246984,4.016094198450446
mini-sglang,1.0,256.0,35174.0,8.310143629088998,30.80572507843214,4232.658491831141,2.273662757856073,2.5140164252370596,3.3665486238896847
